player,season,matchday,teams,result,minutes,saves,goals_conceded,errors_leading_to_goal,penalties_saved
german-garcia,laliga-22-23,15,BET 0-0 ATH,0-0,0,0,0,0,0
german-garcia,laliga-22-23,14,VAL 3-0 BET,3-0,0,0,0,0,0
german-garcia,laliga-22-23,13,BET 1-1 SEV,1-1,0,0,0,0,0
german-garcia,laliga-22-23,12,RSO 0-2 BET,0-2,0,0,0,0,0
german-garcia,laliga-22-23,11,BET 1-2 ATM,1-2,0,0,0,0,0
german-garcia,laliga-22-23,10,CAD 0-0 BET,0-0,0,0,0,0,0
german-garcia,laliga-22-23,9,BET 3-1 ALM,3-1,0,0,0,0,0
german-garcia,laliga-22-23,8,VLD 0-0 BET,0-0,0,0,0,0,0
german-garcia,laliga-22-23,7,CEL 1-0 BET,1-0,0,0,0,0,0
german-garcia,laliga-22-23,6,BET 2-1 GIR,2-1,0,0,0,0,0
german-garcia,laliga-22-23,5,BET 1-0 VIL,1-0,0,0,0,0,0
german-garcia,laliga-22-23,4,RMD 2-1 BET,2-1,0,0,0,0,0
german-garcia,laliga-22-23,3,BET 1-0 OSA,1-0,0,0,0,0,0
german-garcia,laliga-22-23,2,MAL 1-2 BET,1-2,0,0,0,0,0
german-garcia,laliga-22-23,1,BET 3-0 ELC,3-0,0,0,0,0,0
giorgi-mamardashvili,laliga-22-23,38,BET 1-1 VAL,1-1,90,2,1,0,0
giorgi-mamardashvili,laliga-22-23,37,VAL 2-2 ESP,2-2,90,3,2,1,0
giorgi-mamardashvili,laliga-22-23,36,MAL 1-0 VAL,1-0,90,2,1,0,0
giorgi-mamardashvili,laliga-22-23,35,VAL 1-0 RMD,1-0,90,5,0,0,0
giorgi-mamardashvili,laliga-22-23,34,CEL 1-2 VAL,1-2,90,5,1,0,0
giorgi-mamardashvili,laliga-22-23,33,VAL 1-1 VIL,1-1,90,3,1,0,0
giorgi-mamardashvili,laliga-22-23,32,CAD 2-1 VAL,2-1,90,1,2,0,0
giorgi-mamardashvili,laliga-22-23,31,VAL 2-1 VLD,2-1,90,1,1,0,0
giorgi-mamardashvili,laliga-22-23,30,ELC 0-2 VAL,0-2,90,1,0,0,0
giorgi-mamardashvili,laliga-22-23,29,VAL 0-2 SEV,0-2,90,1,2,0,0
giorgi-mamardashvili,laliga-22-23,28,ALM 2-1 VAL,2-1,90,2,2,1,0
giorgi-mamardashvili,laliga-22-23,27,VAL 1-1 RAY,1-1,90,1,1,0,0
giorgi-mamardashvili,laliga-22-23,26,ATM 3-0 VAL,3-0,90,3,3,0,0
giorgi-mamardashvili,laliga-22-23,25,VAL 1-0 OSA,1-0,90,0,0,0,0
giorgi-mamardashvili,laliga-22-23,24,BAR 1-0 VAL,1-0,90,3,1,1,0
giorgi-mamardashvili,laliga-22-23,23,VAL 1-0 RSO,1-0,90,3,0,0,0
giorgi-mamardashvili,laliga-22-23,22,GET 1-0 VAL,1-0,90,5,1,0,0
giorgi-mamardashvili,laliga-22-23,21,VAL 1-2 ATH,1-2,90,1,2,0,0
giorgi-mamardashvili,laliga-22-23,20,GIR 1-0 VAL,1-0,90,7,1,0,0
giorgi-mamardashvili,laliga-22-23,17,RMD 2-0 VAL,2-0,90,5,2,0,0
giorgi-mamardashvili,laliga-22-23,19,VLD 1-0 VAL,1-0,90,5,1,0,0
giorgi-mamardashvili,laliga-22-23,18,VAL 2-2 ALM,2-2,90,1,2,0,0
giorgi-mamardashvili,laliga-22-23,16,VAL 0-1 CAD,0-1,90,1,1,0,0
giorgi-mamardashvili,laliga-22-23,15,VIL 2-1 VAL,2-1,90,6,2,0,0
giorgi-mamardashvili,laliga-22-23,14,VAL 3-0 BET,3-0,90,1,0,0,0
giorgi-mamardashvili,laliga-22-23,13,RSO 1-1 VAL,1-1,90,3,1,0,0
giorgi-mamardashvili,laliga-22-23,12,VAL 0-1 BAR,0-1,90,1,1,0,0
giorgi-mamardashvili,laliga-22-23,11,VAL 1-2 MAL,1-2,90,3,2,0,0
giorgi-mamardashvili,laliga-22-23,10,SEV 1-1 VAL,1-1,90,4,1,0,0
giorgi-mamardashvili,laliga-22-23,9,VAL 2-2 ELC,2-2,90,4,2,0,0
giorgi-mamardashvili,laliga-22-23,8,OSA 1-2 VAL,1-2,90,1,1,0,0
giorgi-mamardashvili,laliga-22-23,7,ESP 2-2 VAL,2-2,90,3,2,0,0
giorgi-mamardashvili,laliga-22-23,6,VAL 3-0 CEL,3-0,90,2,0,0,0
giorgi-mamardashvili,laliga-22-23,5,RAY 2-1 VAL,2-1,90,5,2,0,0
giorgi-mamardashvili,laliga-22-23,4,VAL 5-1 GET,5-1,90,3,1,0,0
giorgi-mamardashvili,laliga-22-23,3,VAL 0-1 ATM,0-1,90,6,1,0,0
giorgi-mamardashvili,laliga-22-23,2,ATH 1-0 VAL,1-0,90,1,1,0,0
giorgi-mamardashvili,laliga-22-23,1,VAL 1-0 GIR,1-0,90,1,0,0,0
iker-lvarez,laliga-22-23,38,VIL 2-2 ATM,2-2,0,0,0,0,0
iker-lvarez,laliga-22-23,37,RAY 2-1 VIL,2-1,0,0,0,0,0
iker-lvarez,laliga-22-23,36,VIL 2-0 CAD,2-0,0,0,0,0,0
iker-lvarez,laliga-22-23,35,GIR 1-2 VIL,1-2,0,0,0,0,0
iker-lvarez,laliga-22-23,34,VIL 5-1 ATH,5-1,0,0,0,0,0
iker-lvarez,laliga-22-23,33,VAL 1-1 VIL,1-1,0,0,0,0,0
iker-lvarez,laliga-22-23,32,VIL 3-1 CEL,3-1,0,0,0,0,0
iker-lvarez,laliga-22-23,31,VIL 4-2 ESP,4-2,0,0,0,0,0
iker-lvarez,laliga-22-23,30,SEV 2-1 VIL,2-1,0,0,0,0,0
iker-lvarez,laliga-22-23,29,VIL 1-2 VLD,1-2,0,0,0,0,0
iker-lvarez,laliga-22-23,28,RMD 2-3 VIL,2-3,0,0,0,0,0
iker-lvarez,laliga-22-23,27,VIL 2-0 RSO,2-0,0,0,0,0,0
iker-lvarez,laliga-22-23,26,OSA 0-3 VIL,0-3,0,0,0,0,0
iker-lvarez,laliga-22-23,25,VIL 1-1 BET,1-1,0,0,0,0,0
iker-lvarez,laliga-22-23,24,ALM 0-2 VIL,0-2,0,0,0,0,0
iker-lvarez,laliga-22-23,23,VIL 2-1 GET,2-1,0,0,0,0,0
iker-lvarez,laliga-22-23,22,MAL 4-2 VIL,4-2,0,0,0,0,0
iker-lvarez,laliga-22-23,21,VIL 0-1 BAR,0-1,0,0,0,0,0
iker-lvarez,laliga-22-23,20,ELC 3-1 VIL,3-1,0,0,0,0,0
iker-lvarez,laliga-22-23,19,VIL 0-1 RAY,0-1,0,0,0,0,0
iker-lvarez,laliga-22-23,18,VIL 1-0 GIR,1-0,0,0,0,0,0
iker-lvarez,laliga-22-23,17,CEL 1-1 VIL,1-1,0,0,0,0,0
iker-lvarez,laliga-22-23,16,VIL 2-1 RMD,2-1,0,0,0,0,0
iker-lvarez,laliga-22-23,15,VIL 2-1 VAL,2-1,0,0,0,0,0
iker-lvarez,laliga-22-23,14,ESP 0-1 VIL,0-1,0,0,0,0,0
iker-lvarez,laliga-22-23,13,VIL 0-2 MAL,0-2,0,0,0,0,0
iker-lvarez,laliga-22-23,12,ATH 1-0 VIL,1-0,0,0,0,0,0
iker-lvarez,laliga-22-23,11,VIL 2-1 ALM,2-1,0,0,0,0,0
iker-lvarez,laliga-22-23,10,BAR 3-0 VIL,3-0,0,0,0,0,0
iker-lvarez,laliga-22-23,9,VIL 2-0 OSA,2-0,0,0,0,0,0
iker-lvarez,laliga-22-23,8,RSO 1-0 VIL,1-0,0,0,0,0,0
iker-lvarez,laliga-22-23,7,CAD 0-0 VIL,0-0,0,0,0,0,0
iker-lvarez,laliga-22-23,6,VIL 1-1 SEV,1-1,0,0,0,0,0
iker-lvarez,laliga-22-23,5,BET 1-0 VIL,1-0,0,0,0,0,0
iker-lvarez,laliga-22-23,4,VIL 4-0 ELC,4-0,0,0,0,0,0
iker-lvarez,laliga-22-23,3,GET 0-0 VIL,0-0,0,0,0,0,0
iker-lvarez,laliga-22-23,2,ATM 0-2 VIL,0-2,0,0,0,0,0
iker-lvarez,laliga-22-23,1,VLD 0-3 VIL,0-3,0,0,0,0,0
inaki-pena,laliga-22-23,38,CEL 2-1 BAR 62',2-1,28,1,1,0,0
inaki-pena,laliga-22-23,37,BAR 3-0 MAL,3-0,0,0,0,0,0
inaki-pena,laliga-22-23,36,VLD 3-1 BAR 45',3-1,45,1,1,0,0
inaki-pena,laliga-22-23,35,BAR 1-2 RSO,1-2,0,0,0,0,0
inaki-pena,laliga-22-23,34,ESP 2-4 BAR,2-4,0,0,0,0,0
inaki-pena,laliga-22-23,33,BAR 1-0 OSA,1-0,0,0,0,0,0
inaki-pena,laliga-22-23,32,BAR 4-0 BET,4-0,0,0,0,0,0
inaki-pena,laliga-22-23,31,RAY 2-1 BAR,2-1,0,0,0,0,0
inaki-pena,laliga-22-23,30,BAR 1-0 ATM,1-0,0,0,0,0,0
inaki-pena,laliga-22-23,29,GET 0-0 BAR,0-0,0,0,0,0,0
inaki-pena,laliga-22-23,28,BAR 0-0 GIR,0-0,0,0,0,0,0
inaki-pena,laliga-22-23,27,ELC 0-4 BAR,0-4,0,0,0,0,0
inaki-pena,laliga-22-23,26,BAR 2-1 RMD,2-1,0,0,0,0,0
inaki-pena,laliga-22-23,25,ATH 0-1 BAR,0-1,0,0,0,0,0
inaki-pena,laliga-22-23,24,BAR 1-0 VAL,1-0,0,0,0,0,0
inaki-pena,laliga-22-23,23,ALM 1-0 BAR,1-0,0,0,0,0,0
inaki-pena,laliga-22-23,22,BAR 2-0 CAD,2-0,0,0,0,0,0
inaki-pena,laliga-22-23,21,VIL 0-1 BAR,0-1,0,0,0,0,0
inaki-pena,laliga-22-23,20,BAR 3-0 SEV,3-0,0,0,0,0,0
inaki-pena,laliga-22-23,17,BET 1-2 BAR,1-2,0,0,0,0,0
inaki-pena,laliga-22-23,19,GIR 0-1 BAR,0-1,0,0,0,0,0
inaki-pena,laliga-22-23,18,BAR 1-0 GET,1-0,0,0,0,0,0
inaki-pena,laliga-22-23,16,ATM 0-1 BAR,0-1,0,0,0,0,0
inaki-pena,laliga-22-23,15,BAR 1-1 ESP,1-1,0,0,0,0,0
inaki-pena,laliga-22-23,14,OSA 1-2 BAR,1-2,0,0,0,0,0
inaki-pena,laliga-22-23,13,BAR 2-0 ALM,2-0,0,0,0,0,0
inaki-pena,laliga-22-23,12,VAL 0-1 BAR,0-1,0,0,0,0,0
inaki-pena,laliga-22-23,11,BAR 4-0 ATH,4-0,0,0,0,0,0
inaki-pena,laliga-22-23,10,BAR 3-0 VIL,3-0,0,0,0,0,0
inaki-pena,laliga-22-23,9,RMD 3-1 BAR,3-1,0,0,0,0,0
inaki-pena,laliga-22-23,8,BAR 1-0 CEL,1-0,0,0,0,0,0
inaki-pena,laliga-22-23,7,MAL 0-1 BAR,0-1,0,0,0,0,0
inaki-pena,laliga-22-23,6,BAR 3-0 ELC,3-0,0,0,0,0,0
inaki-pena,laliga-22-23,5,CAD 0-4 BAR,0-4,0,0,0,0,0
inaki-pena,laliga-22-23,4,SEV 0-3 BAR,0-3,0,0,0,0,0
inaki-pena,laliga-22-23,3,BAR 4-0 VLD,4-0,0,0,0,0,0
inaki-pena,laliga-22-23,2,RSO 1-4 BAR,1-4,0,0,0,0,0
inaki-pena,laliga-22-23,1,BAR 0-0 RAY,0-0,0,0,0,0,0
ivan-villar,laliga-22-23,38,CEL 2-1 BAR,2-1,90,1,1,0,0
ivan-villar,laliga-22-23,37,CAD 1-0 CEL,1-0,90,1,1,0,0
ivan-villar,laliga-22-23,36,CEL 1-1 GIR,1-1,90,3,1,0,0
ivan-villar,laliga-22-23,35,ATH 2-1 CEL,2-1,90,1,2,0,0
ivan-villar,laliga-22-23,34,CEL 1-2 VAL,1-2,90,3,2,0,0
ivan-villar,laliga-22-23,33,GET 1-0 CEL,1-0,90,3,1,0,0
ivan-villar,laliga-22-23,32,VIL 3-1 CEL,3-1,90,0,3,0,0
ivan-villar,laliga-22-23,31,CEL 1-0 ELC,1-0,90,1,0,0,0
ivan-villar,laliga-22-23,30,RMD 2-0 CEL,2-0,90,3,2,0,0
ivan-villar,laliga-22-23,29,CEL 0-1 MAL,0-1,90,1,1,0,0
ivan-villar,laliga-22-23,28,SEV 2-2 CEL,2-2,90,0,2,0,0
ivan-villar,laliga-22-23,27,CEL 2-2 ALM,2-2,90,1,2,0,0
ivan-villar,laliga-22-23,26,ESP 1-3 CEL,1-3,90,2,1,0,0
ivan-villar,laliga-22-23,25,CEL 3-0 RAY,3-0,90,3,0,0,0
ivan-villar,laliga-22-23,24,OSA 0-0 CEL,0-0,90,5,0,0,0
ivan-villar,laliga-22-23,23,CEL 3-0 VLD,3-0,90,3,0,0,0
ivan-villar,laliga-22-23,22,RSO 1-1 CEL,1-1,90,2,1,0,0
ivan-villar,laliga-22-23,21,CEL 0-1 ATM,0-1,90,1,1,0,0
ivan-villar,laliga-22-23,20,BET 3-4 CEL,3-4,90,4,3,0,0
ivan-villar,laliga-22-23,19,CEL 1-0 ATH,1-0,0,0,0,0,0
ivan-villar,laliga-22-23,18,MAL 1-0 CEL,1-0,0,0,0,0,0
ivan-villar,laliga-22-23,17,CEL 1-1 VIL,1-1,0,0,0,0,0
ivan-villar,laliga-22-23,16,ELC 0-1 CEL,0-1,0,0,0,0,0
ivan-villar,laliga-22-23,15,CEL 1-1 SEV,1-1,0,0,0,0,0
ivan-villar,laliga-22-23,14,RAY 0-0 CEL,0-0,0,0,0,0,0
ivan-villar,laliga-22-23,13,CEL 1-2 OSA,1-2,0,0,0,0,0
ivan-villar,laliga-22-23,12,ALM 3-1 CEL,3-1,0,0,0,0,0
ivan-villar,laliga-22-23,11,CEL 1-1 GET,1-1,0,0,0,0,0
ivan-villar,laliga-22-23,10,VLD 4-1 CEL,4-1,0,0,0,0,0
ivan-villar,laliga-22-23,9,CEL 1-2 RSO,1-2,0,0,0,0,0
ivan-villar,laliga-22-23,8,BAR 1-0 CEL,1-0,0,0,0,0,0
ivan-villar,laliga-22-23,7,CEL 1-0 BET,1-0,0,0,0,0,0
ivan-villar,laliga-22-23,6,VAL 3-0 CEL,3-0,0,0,0,0,0
ivan-villar,laliga-22-23,5,ATM 4-1 CEL,4-1,0,0,0,0,0
ivan-villar,laliga-22-23,4,CEL 3-0 CAD,3-0,0,0,0,0,0
ivan-villar,laliga-22-23,3,GIR 0-1 CEL,0-1,0,0,0,0,0
ivan-villar,laliga-22-23,2,CEL 1-4 RMD,1-4,0,0,0,0,0
ivan-villar,laliga-22-23,1,CEL 2-2 ESP,2-2,0,0,0,0,0
jan-oblak,laliga-22-23,38,VIL 2-2 ATM,2-2,0,0,0,0,0
jan-oblak,laliga-22-23,37,ATM 2-1 RSO,2-1,0,0,0,0,0
jan-oblak,laliga-22-23,36,ESP 3-3 ATM,3-3,0,0,0,0,0
jan-oblak,laliga-22-23,35,ATM 3-0 OSA,3-0,0,0,0,0,0
jan-oblak,laliga-22-23,34,ELC 1-0 ATM,1-0,0,0,0,0,0
jan-oblak,laliga-22-23,33,ATM 5-1 CAD,5-1,0,0,0,0,0
jan-oblak,laliga-22-23,32,VLD 2-5 ATM,2-5,0,0,0,0,0
jan-oblak,laliga-22-23,31,ATM 3-1 MAL,3-1,0,0,0,0,0
jan-oblak,laliga-22-23,30,BAR 1-0 ATM,1-0,90,3,1,0,0
jan-oblak,laliga-22-23,29,ATM 2-1 ALM,2-1,90,0,1,0,0
jan-oblak,laliga-22-23,28,RAY 1-2 ATM,1-2,90,3,1,0,0
jan-oblak,laliga-22-23,27,ATM 1-0 BET,1-0,90,2,0,0,0
jan-oblak,laliga-22-23,26,ATM 3-0 VAL,3-0,90,1,0,0,0
jan-oblak,laliga-22-23,25,GIR 0-1 ATM,0-1,90,4,0,0,0
jan-oblak,laliga-22-23,24,ATM 6-1 SEV,6-1,90,0,1,0,0
jan-oblak,laliga-22-23,23,RMD 1-1 ATM,1-1,90,6,1,0,0
jan-oblak,laliga-22-23,22,ATM 1-0 ATH,1-0,90,2,0,0,0
jan-oblak,laliga-22-23,21,CEL 0-1 ATM,0-1,90,4,0,0,0
jan-oblak,laliga-22-23,20,ATM 1-1 GET,1-1,90,0,1,0,0
jan-oblak,laliga-22-23,19,OSA 0-1 ATM,0-1,90,4,0,0,0
jan-oblak,laliga-22-23,18,ATM 3-0 VLD,3-0,90,1,0,0,0
jan-oblak,laliga-22-23,17,ALM 1-1 ATM,1-1,90,2,1,0,0
jan-oblak,laliga-22-23,16,ATM 0-1 BAR,0-1,90,1,1,0,0
jan-oblak,laliga-22-23,15,ATM 2-0 ELC,2-0,90,1,0,0,0
jan-oblak,laliga-22-23,14,MAL 1-0 ATM,1-0,90,2,1,0,0
jan-oblak,laliga-22-23,13,ATM 1-1 ESP,1-1,90,1,1,0,0
jan-oblak,laliga-22-23,12,CAD 3-2 ATM,3-2,90,4,3,0,0
jan-oblak,laliga-22-23,11,BET 1-2 ATM,1-2,90,3,1,0,0
jan-oblak,laliga-22-23,10,ATM 1-1 RAY,1-1,0,0,0,0,0
jan-oblak,laliga-22-23,9,ATH 0-1 ATM 68',0-1,68,1,0,0,0
jan-oblak,laliga-22-23,8,ATM 2-1 GIR,2-1,90,3,1,0,0
jan-oblak,laliga-22-23,7,SEV 0-2 ATM,0-2,90,3,0,0,0
jan-oblak,laliga-22-23,6,ATM 1-2 RMD,1-2,90,1,2,0,0
jan-oblak,laliga-22-23,5,ATM 4-1 CEL,4-1,0,0,0,0,0
jan-oblak,laliga-22-23,4,RSO 1-1 ATM 84',1-1,84,4,1,0,0
jan-oblak,laliga-22-23,3,VAL 0-1 ATM,0-1,90,2,0,0,0
jan-oblak,laliga-22-23,2,ATM 0-2 VIL,0-2,90,3,2,0,0
jan-oblak,laliga-22-23,1,GET 0-3 ATM,0-3,90,0,0,0,0
jaume-domenech,laliga-22-23,38,BET 1-1 VAL,1-1,0,0,0,0,0
jaume-domenech,laliga-22-23,37,VAL 2-2 ESP,2-2,0,0,0,0,0
jaume-domenech,laliga-22-23,36,MAL 1-0 VAL,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,35,VAL 1-0 RMD,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,34,CEL 1-2 VAL,1-2,0,0,0,0,0
jaume-domenech,laliga-22-23,33,VAL 1-1 VIL,1-1,0,0,0,0,0
jaume-domenech,laliga-22-23,32,CAD 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-22-23,31,VAL 2-1 VLD,2-1,0,0,0,0,0
jaume-domenech,laliga-22-23,30,ELC 0-2 VAL,0-2,0,0,0,0,0
jaume-domenech,laliga-22-23,29,VAL 0-2 SEV,0-2,0,0,0,0,0
jaume-domenech,laliga-22-23,28,ALM 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-22-23,27,VAL 1-1 RAY,1-1,0,0,0,0,0
jaume-domenech,laliga-22-23,26,ATM 3-0 VAL,3-0,0,0,0,0,0
jaume-domenech,laliga-22-23,25,VAL 1-0 OSA,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,24,BAR 1-0 VAL,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,23,VAL 1-0 RSO,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,22,GET 1-0 VAL,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,21,VAL 1-2 ATH,1-2,0,0,0,0,0
jaume-domenech,laliga-22-23,20,GIR 1-0 VAL,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,17,RMD 2-0 VAL,2-0,0,0,0,0,0
jaume-domenech,laliga-22-23,19,VLD 1-0 VAL,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,18,VAL 2-2 ALM,2-2,0,0,0,0,0
jaume-domenech,laliga-22-23,16,VAL 0-1 CAD,0-1,0,0,0,0,0
jaume-domenech,laliga-22-23,15,VIL 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-22-23,14,VAL 3-0 BET,3-0,0,0,0,0,0
jaume-domenech,laliga-22-23,13,RSO 1-1 VAL,1-1,0,0,0,0,0
jaume-domenech,laliga-22-23,12,VAL 0-1 BAR,0-1,0,0,0,0,0
jaume-domenech,laliga-22-23,11,VAL 1-2 MAL,1-2,0,0,0,0,0
jaume-domenech,laliga-22-23,10,SEV 1-1 VAL,1-1,0,0,0,0,0
jaume-domenech,laliga-22-23,9,VAL 2-2 ELC,2-2,0,0,0,0,0
jaume-domenech,laliga-22-23,8,OSA 1-2 VAL,1-2,0,0,0,0,0
jaume-domenech,laliga-22-23,7,ESP 2-2 VAL,2-2,0,0,0,0,0
jaume-domenech,laliga-22-23,6,VAL 3-0 CEL,3-0,0,0,0,0,0
jaume-domenech,laliga-22-23,5,RAY 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-22-23,4,VAL 5-1 GET,5-1,0,0,0,0,0
jaume-domenech,laliga-22-23,3,VAL 0-1 ATM,0-1,0,0,0,0,0
jaume-domenech,laliga-22-23,2,ATH 1-0 VAL,1-0,0,0,0,0,0
jaume-domenech,laliga-22-23,1,VAL 1-0 GIR,1-0,0,0,0,0,0
joan-garcia,laliga-22-23,38,ESP 3-3 ALM,3-3,90,1,3,0,0
joan-garcia,laliga-22-23,37,VAL 2-2 ESP,2-2,0,0,0,0,0
joan-garcia,laliga-22-23,36,ESP 3-3 ATM,3-3,0,0,0,0,0
joan-garcia,laliga-22-23,35,RAY 1-2 ESP,1-2,0,0,0,0,0
joan-garcia,laliga-22-23,34,ESP 2-4 BAR,2-4,0,0,0,0,0
joan-garcia,laliga-22-23,33,SEV 3-2 ESP,3-2,0,0,0,0,0
joan-garcia,laliga-22-23,32,ESP 1-0 GET,1-0,0,0,0,0,0
joan-garcia,laliga-22-23,31,VIL 4-2 ESP,4-2,0,0,0,0,0
joan-garcia,laliga-22-23,30,ESP 0-0 CAD,0-0,0,0,0,0,0
joan-garcia,laliga-22-23,29,BET 3-1 ESP,3-1,0,0,0,0,0
joan-garcia,laliga-22-23,28,ESP 1-2 ATH,1-2,0,0,0,0,0
joan-garcia,laliga-22-23,27,GIR 2-1 ESP,2-1,0,0,0,0,0
joan-garcia,laliga-22-23,26,ESP 1-3 CEL,1-3,0,0,0,0,0
joan-garcia,laliga-22-23,25,RMD 3-1 ESP,3-1,0,0,0,0,0
joan-garcia,laliga-22-23,24,VLD 2-1 ESP,2-1,0,0,0,0,0
joan-garcia,laliga-22-23,23,ESP 2-1 MAL,2-1,0,0,0,0,0
joan-garcia,laliga-22-23,22,ELC 0-1 ESP,0-1,0,0,0,0,0
joan-garcia,laliga-22-23,21,ESP 2-3 RSO,2-3,0,0,0,0,0
joan-garcia,laliga-22-23,20,ESP 1-1 OSA,1-1,0,0,0,0,0
joan-garcia,laliga-22-23,19,ALM 3-1 ESP,3-1,0,0,0,0,0
joan-garcia,laliga-22-23,18,ESP 1-0 BET,1-0,0,0,0,0,0
joan-garcia,laliga-22-23,17,GET 1-2 ESP,1-2,0,0,0,0,0
joan-garcia,laliga-22-23,16,ESP 2-2 GIR,2-2,0,0,0,0,0
joan-garcia,laliga-22-23,15,BAR 1-1 ESP,1-1,0,0,0,0,0
joan-garcia,laliga-22-23,14,ESP 0-1 VIL,0-1,0,0,0,0,0
joan-garcia,laliga-22-23,13,ATM 1-1 ESP,1-1,0,0,0,0,0
joan-garcia,laliga-22-23,12,MAL 1-1 ESP,1-1,0,0,0,0,0
joan-garcia,laliga-22-23,11,ESP 2-2 ELC,2-2,0,0,0,0,0
joan-garcia,laliga-22-23,10,OSA 1-0 ESP,1-0,0,0,0,0,0
joan-garcia,laliga-22-23,9,ESP 1-0 VLD,1-0,0,0,0,0,0
joan-garcia,laliga-22-23,8,CAD 2-2 ESP,2-2,0,0,0,0,0
joan-garcia,laliga-22-23,7,ESP 2-2 VAL,2-2,0,0,0,0,0
joan-garcia,laliga-22-23,6,RSO 2-1 ESP,2-1,0,0,0,0,0
joan-garcia,laliga-22-23,5,ESP 2-3 SEV,2-3,0,0,0,0,0
joan-garcia,laliga-22-23,4,ATH 0-1 ESP,0-1,0,0,0,0,0
joan-garcia,laliga-22-23,3,ESP 1-3 RMD,1-3,0,0,0,0,0
joan-garcia,laliga-22-23,2,ESP 0-2 RAY,0-2,0,0,0,0,0
joan-garcia,laliga-22-23,1,CEL 2-2 ESP,2-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,38,OSA 2-1 GIR,2-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,37,GIR 1-2 BET,1-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,36,CEL 1-1 GIR,1-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,35,GIR 1-2 VIL,1-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,34,RSO 2-2 GIR,2-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,33,GIR 2-1 MAL,2-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,32,SEV 0-2 GIR,0-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,31,GIR 4-2 RMD,4-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,30,VLD 1-0 GIR,1-0,0,0,0,0,0
juan-carlos-martin,laliga-22-23,29,GIR 2-0 ELC,2-0,0,0,0,0,0
juan-carlos-martin,laliga-22-23,28,BAR 0-0 GIR,0-0,0,0,0,0,0
juan-carlos-martin,laliga-22-23,27,GIR 2-1 ESP,2-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,26,RAY 2-2 GIR,2-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,25,GIR 0-1 ATM,0-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,24,GET 3-2 GIR,3-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,23,ATH 2-3 GIR,2-3,0,0,0,0,0
juan-carlos-martin,laliga-22-23,22,GIR 6-2 ALM,6-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,21,CAD 2-0 GIR,2-0,0,0,0,0,0
juan-carlos-martin,laliga-22-23,20,GIR 1-0 VAL,1-0,0,0,0,0,0
juan-carlos-martin,laliga-22-23,19,GIR 0-1 BAR,0-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,18,VIL 1-0 GIR,1-0,0,0,0,0,0
juan-carlos-martin,laliga-22-23,17,GIR 2-1 SEV,2-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,16,ESP 2-2 GIR,2-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,15,GIR 2-2 RAY,2-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,14,ELC 1-2 GIR,1-2,0,0,0,0,0
juan-carlos-martin,laliga-22-23,13,GIR 2-1 ATH,2-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,12,RMD 1-1 GIR,1-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,11,GIR 1-1 OSA,1-1,0,0,0,0,0
juan-carlos-martin,laliga-22-23,10,ALM 3-2 GIR,3-2,90,4,3,0,0
juan-carlos-martin,laliga-22-23,9,GIR 1-1 CAD,1-1,90,1,1,0,0
juan-carlos-martin,laliga-22-23,8,ATM 2-1 GIR,2-1,90,5,2,1,0
juan-carlos-martin,laliga-22-23,7,GIR 3-5 RSO,3-5,90,0,5,0,0
juan-carlos-martin,laliga-22-23,6,BET 2-1 GIR,2-1,90,1,2,0,0
juan-carlos-martin,laliga-22-23,5,GIR 2-1 VLD,2-1,90,3,1,0,0
juan-carlos-martin,laliga-22-23,4,MAL 1-1 GIR,1-1,90,3,1,0,0
juan-carlos-martin,laliga-22-23,3,GIR 0-1 CEL,0-1,90,5,1,0,0
